Price,Adj Close,Close,High,Low,Open,Volume
Ticker,CRON,CRON,CRON,CRON,CRON,CRON
Date,,,,,,
2024-05-28,2.680000066757202,2.680000066757202,2.690000057220459,2.619999885559082,2.690000057220459,1065200
2024-05-29,2.559999942779541,2.559999942779541,2.6600000858306885,2.549999952316284,2.6600000858306885,1043300
2024-05-30,2.5,2.5,2.640000104904175,2.490000009536743,2.569999933242798,1360600
2024-05-31,2.5899999141693115,2.5899999141693115,2.5899999141693115,2.490000009536743,2.490000009536743,1443300
2024-06-03,2.5199999809265137,2.5199999809265137,2.6050000190734863,2.5,2.5799999237060547,819900
2024-06-04,2.5,2.5,2.559999942779541,2.490000009536743,2.5299999713897705,639200
2024-06-05,2.569999933242798,2.569999933242798,2.5799999237060547,2.4800000190734863,2.509999990463257,869900
2024-06-06,2.5,2.5,2.565000057220459,2.4800000190734863,2.5399999618530273,1121000
2024-06-07,2.430000066757202,2.430000066757202,2.505000114440918,2.430000066757202,2.4600000381469727,1050900
2024-06-10,2.490000009536743,2.490000009536743,2.509999990463257,2.4000000953674316,2.430000066757202,832000
2024-06-11,2.4800000190734863,2.4800000190734863,2.5,2.4600000381469727,2.4600000381469727,689900
2024-06-12,2.5,2.5,2.5399999618530273,2.4800000190734863,2.490000009536743,900000
2024-06-13,2.4600000381469727,2.4600000381469727,2.559000015258789,2.440000057220459,2.5199999809265137,1002500
2024-06-14,2.380000114440918,2.380000114440918,2.450000047683716,2.359999895095825,2.4200000762939453,899700
2024-06-17,2.3399999141693115,2.3399999141693115,2.4000000953674316,2.309999942779541,2.380000114440918,807200
2024-06-18,2.309999942779541,2.309999942779541,2.359999895095825,2.299999952316284,2.319999933242798,739900
2024-06-20,2.3299999237060547,2.3299999237060547,2.3499999046325684,2.2699999809265137,2.299999952316284,1568300
2024-06-21,2.3299999237060547,2.3299999237060547,2.369999885559082,2.309999942779541,2.319999933242798,896900
2024-06-24,2.309999942779541,2.309999942779541,2.390000104904175,2.2699999809265137,2.2899999618530273,1084300
2024-06-25,2.2699999809265137,2.2699999809265137,2.319999933242798,2.2699999809265137,2.299999952316284,868000
2024-06-26,2.319999933242798,2.319999933242798,2.3299999237060547,2.25,2.259999990463257,660300
2024-06-27,2.3399999141693115,2.3399999141693115,2.4100000858306885,2.2899999618530273,2.299999952316284,2250300
2024-06-28,2.3299999237060547,2.3299999237060547,2.369999885559082,2.259999990463257,2.369999885559082,1507800
2024-07-01,2.299999952316284,2.299999952316284,2.3399999141693115,2.2799999713897705,2.3299999237060547,543000
2024-07-02,2.2699999809265137,2.2699999809265137,2.3299999237060547,2.240000009536743,2.309999942779541,840700
2024-07-03,2.319999933242798,2.319999933242798,2.369999885559082,2.259999990463257,2.2699999809265137,897100
2024-07-05,2.2300000190734863,2.2300000190734863,2.309999942779541,2.2100000381469727,2.309999942779541,1173700
2024-07-08,2.25,2.25,2.2699999809265137,2.2200000286102295,2.240000009536743,664000
2024-07-09,2.240000009536743,2.240000009536743,2.2899999618530273,2.2249999046325684,2.25,706800
2024-07-10,2.309999942779541,2.309999942779541,2.309999942779541,2.2300000190734863,2.240000009536743,917100
2024-07-11,2.380000114440918,2.380000114440918,2.390000104904175,2.2899999618530273,2.299999952316284,1011400
2024-07-12,2.4100000858306885,2.4100000858306885,2.434999942779541,2.390000104904175,2.4100000858306885,635300
2024-07-15,2.380000114440918,2.380000114440918,2.424999952316284,2.309999942779541,2.4000000953674316,1253600
2024-07-16,2.4200000762939453,2.4200000762939453,2.4600000381469727,2.369999885559082,2.4000000953674316,1068200
2024-07-17,2.450000047683716,2.450000047683716,2.5299999713897705,2.4000000953674316,2.4000000953674316,1109600
2024-07-18,2.3499999046325684,2.3499999046325684,2.4800000190734863,2.3399999141693115,2.450000047683716,943500
2024-07-19,2.380000114440918,2.380000114440918,2.4100000858306885,2.3299999237060547,2.3399999141693115,551200
2024-07-22,2.490000009536743,2.490000009536743,2.490000009536743,2.359999895095825,2.390000104904175,1260100
2024-07-23,2.490000009536743,2.490000009536743,2.5399999618530273,2.4000000953674316,2.4100000858306885,1165900
2024-07-24,2.369999885559082,2.369999885559082,2.5,2.3499999046325684,2.5,815000
2024-07-25,2.4200000762939453,2.4200000762939453,2.4700000286102295,2.359999895095825,2.380000114440918,890300
2024-07-26,2.4200000762939453,2.4200000762939453,2.450000047683716,2.4040000438690186,2.430000066757202,401700
2024-07-29,2.390000104904175,2.390000104904175,2.484999895095825,2.380000114440918,2.430000066757202,708300
2024-07-30,2.430000066757202,2.430000066757202,2.500999927520752,2.390000104904175,2.4000000953674316,1124100
2024-07-31,2.450000047683716,2.450000047683716,2.5,2.3949999809265137,2.430000066757202,801800
2024-08-01,2.3499999046325684,2.3499999046325684,2.4800000190734863,2.319999933242798,2.4600000381469727,911200
2024-08-02,2.2899999618530273,2.2899999618530273,2.3399999141693115,2.255000114440918,2.299999952316284,1064300
2024-08-05,2.190000057220459,2.190000057220459,2.240000009536743,2.0999999046325684,2.109999895095825,1272500
2024-08-06,2.25,2.25,2.2799999713897705,2.184999942779541,2.190000057220459,1437600
2024-08-07,2.2200000286102295,2.2200000286102295,2.2899999618530273,2.2109999656677246,2.259999990463257,1062700
2024-08-08,2.319999933242798,2.319999933242798,2.3499999046325684,2.119999885559082,2.200000047683716,1429000
2024-08-09,2.200000047683716,2.200000047683716,2.2950000762939453,2.1600000858306885,2.2899999618530273,1517400
2024-08-12,2.1600000858306885,2.1600000858306885,2.200000047683716,2.1600000858306885,2.200000047683716,815100
2024-08-13,2.3299999237060547,2.3299999237060547,2.3499999046325684,2.1700000762939453,2.1700000762939453,1935000
2024-08-14,2.3499999046325684,2.3499999046325684,2.4000000953674316,2.309999942779541,2.319999933242798,1329600
2024-08-15,2.4100000858306885,2.4100000858306885,2.450000047683716,2.3499999046325684,2.369999885559082,855600
2024-08-16,2.450000047683716,2.450000047683716,2.4600000381469727,2.4000000953674316,2.4200000762939453,961600
2024-08-19,2.4100000858306885,2.4100000858306885,2.440000057220459,2.3399999141693115,2.430000066757202,903700
2024-08-20,2.359999895095825,2.359999895095825,2.450000047683716,2.309999942779541,2.4100000858306885,742200
2024-08-21,2.390000104904175,2.390000104904175,2.4149999618530273,2.3350000381469727,2.359999895095825,539000
2024-08-22,2.309999942779541,2.309999942779541,2.4200000762939453,2.299999952316284,2.4100000858306885,978900
2024-08-23,2.3399999141693115,2.3399999141693115,2.365000009536743,2.305000066757202,2.309999942779541,655600
2024-08-26,2.299999952316284,2.299999952316284,2.3499999046325684,2.2799999713897705,2.3299999237060547,625800
2024-08-27,2.200000047683716,2.200000047683716,2.25,2.1700000762939453,2.2200000286102295,1231600
2024-08-28,2.1500000953674316,2.1500000953674316,2.2100000381469727,2.130000114440918,2.180000066757202,1024300
2024-08-29,2.200000047683716,2.200000047683716,2.240000009536743,2.1600000858306885,2.1700000762939453,693600
2024-08-30,2.259999990463257,2.259999990463257,2.2699999809265137,2.200000047683716,2.200000047683716,630100
2024-09-03,2.240000009536743,2.240000009536743,2.3450000286102295,2.2300000190734863,2.309999942779541,951100
2024-09-04,2.190000057220459,2.190000057220459,2.25,2.180999994277954,2.2100000381469727,553300
2024-09-05,2.1700000762939453,2.1700000762939453,2.2190001010894775,2.1500000953674316,2.200000047683716,814100
2024-09-06,2.140000104904175,2.140000104904175,2.174999952316284,2.0999999046325684,2.1500000953674316,1317300
2024-09-09,2.2100000381469727,2.2100000381469727,2.259999990463257,2.1700000762939453,2.190000057220459,1566500
2024-09-10,2.200000047683716,2.200000047683716,2.2200000286102295,2.1500000953674316,2.2200000286102295,632100
2024-09-11,2.180000066757202,2.180000066757202,2.2100000381469727,2.1449999809265137,2.200000047683716,691200
2024-09-12,2.1600000858306885,2.1600000858306885,2.190000057220459,2.1500000953674316,2.190000057220459,622300
2024-09-13,2.180000066757202,2.180000066757202,2.2100000381469727,2.1600000858306885,2.1600000858306885,742900
2024-09-16,2.240000009536743,2.240000009536743,2.255000114440918,2.180000066757202,2.190000057220459,628600
2024-09-17,2.259999990463257,2.259999990463257,2.2799999713897705,2.2119998931884766,2.240000009536743,928200
2024-09-18,2.2699999809265137,2.2699999809265137,2.3499999046325684,2.2300000190734863,2.240000009536743,1400200
2024-09-19,2.2300000190734863,2.2300000190734863,2.3389999866485596,2.2300000190734863,2.309999942779541,804800
2024-09-20,2.1500000953674316,2.1500000953674316,2.2300000190734863,2.140000104904175,2.2300000190734863,1030600
2024-09-23,2.1500000953674316,2.1500000953674316,2.1700000762939453,2.0910000801086426,2.1600000858306885,1391600
2024-09-24,2.1500000953674316,2.1500000953674316,2.200000047683716,2.134999990463257,2.1500000953674316,630600
2024-09-25,2.0799999237060547,2.0799999237060547,2.1510000228881836,2.069999933242798,2.1500000953674316,850800
2024-09-26,2.190000057220459,2.190000057220459,2.2100000381469727,2.0899999141693115,2.0899999141693115,877500
2024-09-27,2.1700000762939453,2.1700000762939453,2.200000047683716,2.1500000953674316,2.190000057220459,514100
2024-09-30,2.190000057220459,2.190000057220459,2.2699999809265137,2.140000104904175,2.140000104904175,996100
2024-10-01,2.130000114440918,2.130000114440918,2.194999933242798,2.119999885559082,2.180000066757202,629700
2024-10-02,2.1600000858306885,2.1600000858306885,2.190000057220459,2.119999885559082,2.119999885559082,764600
2024-10-03,2.240000009536743,2.240000009536743,2.259999990463257,2.140000104904175,2.1600000858306885,1574600
2024-10-04,2.240000009536743,2.240000009536743,2.2699999809265137,2.2249999046325684,2.25,961500
2024-10-07,2.200000047683716,2.200000047683716,2.255000114440918,2.200000047683716,2.2300000190734863,730000
2024-10-08,2.1700000762939453,2.1700000762939453,2.2200000286102295,2.1500000953674316,2.200000047683716,757200
2024-10-09,2.119999885559082,2.119999885559082,2.1600000858306885,2.109999895095825,2.1600000858306885,431300
2024-10-10,2.109999895095825,2.109999895095825,2.125,2.061000108718872,2.119999885559082,734200
2024-10-11,2.2100000381469727,2.2100000381469727,2.2200000286102295,2.0999999046325684,2.0999999046325684,827200
2024-10-14,2.200000047683716,2.200000047683716,2.2200000286102295,2.180000066757202,2.2200000286102295,422900
2024-10-15,2.1600000858306885,2.1600000858306885,2.2049999237060547,2.1500000953674316,2.200000047683716,452200
2024-10-16,2.1600000858306885,2.1600000858306885,2.190000057220459,2.1500000953674316,2.1500000953674316,352500
2024-10-17,2.1500000953674316,2.1500000953674316,2.1700000762939453,2.140000104904175,2.1600000858306885,320800
2024-10-18,2.180000066757202,2.180000066757202,2.180000066757202,2.140000104904175,2.1500000953674316,432800
2024-10-21,2.130000114440918,2.130000114440918,2.180000066757202,2.130000114440918,2.1700000762939453,369000
2024-10-22,2.2899999618530273,2.2899999618530273,2.305000066757202,2.1050000190734863,2.119999885559082,2198500
2024-10-23,2.2300000190734863,2.2300000190734863,2.319999933242798,2.200000047683716,2.259999990463257,1606100
2024-10-24,2.190000057220459,2.190000057220459,2.2699999809265137,2.1700000762939453,2.2200000286102295,1002000
2024-10-25,2.2200000286102295,2.2200000286102295,2.2799999713897705,2.184000015258789,2.190000057220459,609900
2024-10-28,2.2300000190734863,2.2300000190734863,2.2699999809265137,2.2200000286102295,2.240000009536743,518000
2024-10-29,2.190000057220459,2.190000057220459,2.2799999713897705,2.190000057220459,2.2200000286102295,659500
2024-10-30,2.109999895095825,2.109999895095825,2.2300000190734863,2.109999895095825,2.190000057220459,650700
2024-10-31,2.0899999141693115,2.0899999141693115,2.119999885559082,2.0899999141693115,2.119999885559082,458900
